"id","label_uk","label_ru","label_fr","label_en","alias_list_uk","alias_list_ru","alias_list_fr","alias_list_en","chembl_id","chebi_id","atc_code","rxnorm","ukwiki_sitelink","frwiki_sitelink","ruwiki_sitelink","enwiki_sitelink","tallman_name"
"Q847705","Суто седативні засоби","Седативные средства","sédatif","sedative","[]","['Успокаивающие', 'Седативные препараты', 'Успокоительные средства', 'Успокаивающее средство', 'Седативное', 'Успокаивающее', 'Седативное средство']","['tranquillisant', 'sedatif']","[]","","","","","https://uk.wikipedia.org/wiki/%D0%A1%D1%83%D1%82%D0%BE_%D1%81%D0%B5%D0%B4%D0%B0%D1%82%D0%B8%D0%B2%D0%BD%D1%96_%D0%B7%D0%B0%D1%81%D0%BE%D0%B1%D0%B8","https://fr.wikipedia.org/wiki/S%C3%A9datif","https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%B4%D0%B0%D1%82%D0%B8%D0%B2%D0%BD%D1%8B%D0%B5_%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%B0","https://en.wikipedia.org/wiki/Sedative",""
"Q1851701","дальтепарин","далтепарин натрия","Daltéparine","dalteparin","[]","[]","[]","['Heparin Fragment KABI 2165', 'Tedelparin', 'Fragmin']","CHEMBL1201460","","B01AB04","67109","https://uk.wikipedia.org/wiki/%D0%94%D0%B0%D0%BB%D1%8C%D1%82%D0%B5%D0%BF%D0%B0%D1%80%D0%B8%D0%BD","https://fr.wikipedia.org/wiki/Dalt%C3%A9parine","https://ru.wikipedia.org/wiki/%D0%94%D0%B0%D0%BB%D1%82%D0%B5%D0%BF%D0%B0%D1%80%D0%B8%D0%BD_%D0%BD%D0%B0%D1%82%D1%80%D0%B8%D1%8F","https://en.wikipedia.org/wiki/Dalteparin_sodium",""
"Q2168159","","","esprit de camphre","camphor spirit","[]","[]","[]","[]","","","","","","","","",""
"Q2410751","","","","boric acid ointment","[]","[]","[]","[]","","","","","","","","",""
"Q2514011","","","","Calcichew","[]","[]","[]","[]","","","","","","","","",""
"Q2957662","","активированный древесный уголь","charbon végétal activé","activated charcoal","[]","[]","['charbon de Belloc']","['Activated charcoal', 'Activated carbon', 'Carbon, Activated', 'Charcoal, Activated', 'Medicinal carbon']","","","","272","","https://fr.wikipedia.org/wiki/Charbon_de_Belloc","","https://en.wikipedia.org/wiki/Activated_charcoal_(medication)",""
"Q3885767","","","orgotéine","orgotein","[]","[]","[]","[]","","","M01AX14","","","","","",""
"Q3997863","Трастузумаб емтанзин","Трастузумаб эмтанзин","ado-trastuzumab emtansine","ado-trastuzumab emtansine","[]","['Kadcyla', 'Trastuzumab emtansine', 'Ado-trastuzumab emtansine', 'T-DM1', 'TDM1', 'Trastuzumab-MCC-DM1', 'Trastuzumab-DM1', 'Immunoglobulin G1']","['trastuzumab emtansine']","['Trastuzumab-DM1', 'trastuzumab emtansine', 'trastuzumab-MCC-DM1', 'TDM1', 'Kadcyla', 'Immunoglobulin G1']","","","L01XC14","1371041","https://uk.wikipedia.org/wiki/%D0%A2%D1%80%D0%B0%D1%81%D1%82%D1%83%D0%B7%D1%83%D0%BC%D0%B0%D0%B1_%D0%B5%D0%BC%D1%82%D0%B0%D0%BD%D0%B7%D0%B8%D0%BD","","https://ru.wikipedia.org/wiki/%D0%A2%D1%80%D0%B0%D1%81%D1%82%D1%83%D0%B7%D1%83%D0%BC%D0%B0%D0%B1_%D1%8D%D0%BC%D1%82%D0%B0%D0%BD%D0%B7%D0%B8%D0%BD","https://en.wikipedia.org/wiki/Trastuzumab_emtansine",""
"Q4345029","","парацетамол в комбинации с другими препаратами","","medicines containing the active ingredient paracetamol","[]","['Каффетин', 'Квинталгин', 'Сантопералгин', 'Седал-М', 'Седальгин-Нео', 'Пенталгин Плюс', 'Проходол форте', 'Солпадеин', 'Но-шпалгин', 'Юниспаз', 'Паркоцет', 'Мигренол', 'Панадол Экстра', 'Парален экстра', 'Стримол плюс', 'ФлюЗиОЗ', 'Коделмикст', 'Парален', 'Пенталгин-ICN', 'Пенталгин-Нова', 'Седал', 'Седальгин', 'Апап С Плюс', 'Парацетамол-С-Хемофарм', 'Парацетамол Экстра', 'Эффералган с витамином C']","[]","[]","","","","","","","https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D1%80%D0%B0%D1%86%D0%B5%D1%82%D0%B0%D0%BC%D0%BE%D0%BB_%D0%B2_%D0%BA%D0%BE%D0%BC%D0%B1%D0%B8%D0%BD%D0%B0%D1%86%D0%B8%D0%B8_%D1%81_%D0%B4%D1%80%D1%83%D0%B3%D0%B8%D0%BC%D0%B8_%D0%BF%D1%80%D0%B5%D0%BF%D0%B0%D1%80%D0%B0%D1%82%D0%B0%D0%BC%D0%B8","",""
"Q4369932","","полижинакс","","polygynax","[]","[]","[]","[]","","","","","","","https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BB%D0%B8%D0%B6%D0%B8%D0%BD%D0%B0%D0%BA%D1%81","",""
"Q4680648","","","","adapalene/benzoyl peroxide","[]","[]","[]","['Epiduo']","","","","","","","","https://en.wikipedia.org/wiki/Adapalene/benzoyl_peroxide",""
"Q5019575","","","","calfactant","[]","[]","[]","['Infasurf']","CHEMBL1201447","","","232539","","","","https://en.wikipedia.org/wiki/Calfactant",""
"Q5037862","леводопа/карбідопа","","co-careldopa","levodopa/carbidopa","[]","[]","[]","['levocarb', 'Duodopa', 'co-careldopa', 'levodopa / carbidopa', 'Carbidopa-levodopa']","","3396","","103990","https://uk.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B2%D0%BE%D0%B4%D0%BE%D0%BF%D0%B0/%D0%BA%D0%B0%D1%80%D0%B1%D1%96%D0%B4%D0%BE%D0%BF%D0%B0","","","https://en.wikipedia.org/wiki/Carbidopa/levodopa",""
"Q5208349","","","","Daflon","[]","[]","[]","[]","","","","","","","","https://en.wikipedia.org/wiki/Daflon",""
"Q5787021","","","salive artificielle","artificial saliva","[]","[]","[]","[]","","","","","","","","https://en.wikipedia.org/wiki/Artificial_saliva",""
"Q7239695","","","prednisolone et prométhazine","prednisolone/promethazine","[]","[]","[]","[]","","","V03AB05","","","","","https://en.wikipedia.org/wiki/Prednisolone/promethazine",""
"Q7553300","","","","sodium cellulose phosphate","[]","[]","[]","[]","","","V03AG01","","","","","https://en.wikipedia.org/wiki/Sodium_cellulose_phosphate",""
"Q7838633","","","","Treo","[]","[]","[]","[]","","","","","","","","https://en.wikipedia.org/wiki/Treo_(drug)",""
"Q10399115","","","","","[]","[]","[]","[]","","","","","","","","",""
"Q10403676","","","","","[]","[]","[]","[]","","","","","","","","",""
"Q10424654","","","","","[]","[]","[]","[]","","","","","","","","",""
"Q10435528","","","","","[]","[]","[]","[]","","","R03AC03","","","","","",""
"Q11300468","","","","","[]","[]","[]","[]","","","","","","","","",""
"Q11913548","","","","","[]","[]","[]","[]","","","","","","","","",""
"Q13575217","","","","","[]","[]","[]","[]","","","","","","","","",""
"Q15708335","","","trifluridine/tipiracil","tipiracil / trifluridine","[]","[]","[]","['trifluridine / tipiracil hydrochloride', 'Trifluridine / tipiracil', 'TAS-102']","","","","1670310","","https://fr.wikipedia.org/wiki/Trifluridine/tipiracil","","https://en.wikipedia.org/wiki/Trifluridine/tipiracil",""
"Q15709153","","Эрбисол","","erbisol","[]","[]","[]","['erbisolum']","","","","","","","https://ru.wikipedia.org/wiki/%D0%AD%D1%80%D0%B1%D0%B8%D1%81%D0%BE%D0%BB","",""
"Q19363197","","","","new oral anticoagulant","[]","[]","[]","[]","","","","","","","","",""
"Q20817212","","женьшень","ginseng","ginseng","[]","[]","['djinesingue', 'djinesing', 'djinesin', 'djineseing', 'djinesein', 'djineseingue']","[]","","","","325526","","","","https://en.wikipedia.org/wiki/Ginseng",""
"Q23841663","","","","Reniale","[]","[]","[]","[]","","","","","","","","",""
"Q25099532","","","","formocresol","[]","[]","[]","[]","","","","","","","","https://en.wikipedia.org/wiki/Formocresol",""
"Q28163599","","","","ethambutol/isoniazid/rifampicin","[]","[]","[]","[]","","","J04AM07","","","","","https://en.wikipedia.org/wiki/Ethambutol/isoniazid/rifampicin",""
"Q28163603","","","","ethambutol/isoniazid/pyrazinamide/rifampicin","[]","[]","[]","['ethambutol/isoniazid/pyrazinamide/rifampin']","","","J04AM06","","","","","https://en.wikipedia.org/wiki/Ethambutol/isoniazid/pyrazinamide/rifampicin",""
"Q28163611","","","","lamivudine/nevirapine/zidovudine","[]","[]","[]","[]","","","J05AR05","","","","","https://en.wikipedia.org/wiki/Lamivudine/nevirapine/zidovudine",""
"Q28163615","","","","estradiol cypionate/medroxyprogesterone acetate","[]","[]","[]","[]","","","","","","","","https://en.wikipedia.org/wiki/Estradiol_cypionate/medroxyprogesterone_acetate",""
"Q28163625","","","","ferrous salt/folic acid","[]","[]","[]","[]","","","","","","","","https://en.wikipedia.org/wiki/Ferrous_salt/folic_acid",""
"Q28816121","","","","trabedersen","[]","[]","[]","['AP 12009', 'OT-101', 'AP-2-09']","","","","","","","","",""
"Q28859597","","","alogliptine-metformine","alogliptin / metformin","[]","[]","[]","['alogliptin / Metformin']","","","A10BD13","1368384","","","","",""
"Q28859601","","","","alendronate sodium trihydrate / colecalciferol","[]","[]","[]","[]","","","","","","","","",""
"Q28859604","","","","vildagliptin / metformin","[]","[]","[]","['Icandra', 'Vildagliptin / metformin hydrochloride Novartis']","","","A10BD08","","","","","https://en.wikipedia.org/wiki/Vildagliptin/metformin",""
"Q28859618","","","","rosiglitazone / glimepiride","[]","[]","[]","[]","","","A10BD04","606253","","","","",""
"Q28859619","","","","brinzolamide / timolol","[]","[]","[]","[]","","","","","","","","",""
"Q28859621","","","","brinzolamide / brimonidine tartrate","[]","[]","[]","[]","","","","","","","","",""
"Q28859633","","","","pioglitazone/glimepiride","[]","[]","[]","[]","","","A10BD06","647235","","","","",""
"Q29898848","","","Soluté de réhydratation oral","oral rehydration solution","[]","[]","[]","['ORS']","","","A07CA","","","","","",""
"Q30314021","","","","Hyoscyamine/hexamethylenetetramine/phenyl salicylate/methylene blue/benzoic acid","[]","[]","[]","[]","","","","","","","","https://en.wikipedia.org/wiki/Hyoscyamine/hexamethylenetetramine/phenyl_salicylate/methylene_blue/benzoic_acid",""
"Q30314044","","","","MABp1","[]","[]","[]","[]","","","L01XC29","","","","","https://en.wikipedia.org/wiki/Bermekimab",""
"Q48564241","","","","sofosbuvir / velpatasvir / voxilaprevir","[]","[]","[]","['sofosbuvir/velpatasvir/voxilaprevir', 'Vosevi']","","","J05AP56","1939328","","","","https://en.wikipedia.org/wiki/Sofosbuvir/velpatasvir/voxilaprevir",""
"Q48566627","","","","betamethasone / calcipotriene","[]","[]","[]","[]","","","","690419","","","","",""
"Q48566624","","","","codeine / pseudoephedrine / triprolidine","[]","[]","[]","[]","","","","214451","","","","",""
"Q48566629","","","","aspirin / butalbital / caffeine / codeine","[]","[]","[]","[]","","","","214160","","","","",""
"Q48566634","","","","articaine / epinephrine","[]","[]","[]","[]","","","","284622","","","","",""
"Q48566642","","","","aspirin / omeprazole","[]","[]","[]","[]","","","","1811630","","","","",""
"Q48566668","","","","cyclopentolate / phenylephrine","[]","[]","[]","[]","","","","690312","","","","",""
"Q48566682","","","","hydrochlorothiazide / quinapril","[]","[]","[]","[]","","","","261417","","","","",""
"Q48566697","","","","acrivastine / pseudoephedrine","[]","[]","[]","[]","","","","214196","","","","",""
"Q48566702","","","","Hydrocortisone / Neomycin / Polymyxin B","[]","[]","[]","[]","","","","217627","","","","",""
"Q48566719","","","","formoterol / glycopyrrolate","[]","[]","[]","[]","","","","1790638","","","","",""
"Q48566731","","","","dolutegravir / rilpivirine","[]","[]","[]","[]","","","J05AR21","1989499","","","","",""
"Q48566790","","","","lidocaine / tetracaine","[]","[]","[]","[]","","","","608568","","","","",""
"Q48566801","","","","fluticasone / umeclidinium / vilanterol","[]","[]","[]","[]","","","","1945038","","","","",""
"Q48566820","","","","atropine / difenoxin","[]","[]","[]","[]","","","","214261","","","","",""
"Q48566821","сульфаметоксазол / триметоприм","","","sulfamethoxazole / trimethoprim","[]","[]","[]","[]","","","J01EE01","10831","","","","",""
"Q48719715","","","","formoterol / mometasone","[]","[]","[]","[]","","","R03AK09","1002293","","","","",""
"Q48832105","","","","gentamicin / prednisolone","[]","[]","[]","[]","","","","689325","","","","",""
"Q55606818","","","cemiplimab","cemiplimab","[]","[]","[]","[]","","","","2058826","","https://fr.wikipedia.org/wiki/Cemiplimab","","https://en.wikipedia.org/wiki/Cemiplimab",""
"Q56297041","","","givosiran","givosiran","[]","[]","[]","['Givlaari', 'ALN-AS1']","","","","2265712","","https://fr.wikipedia.org/wiki/Givosiran","","https://en.wikipedia.org/wiki/Givosiran",""
"Q72282660","","","Acétylleucine","acetylleucine","[]","[]","[]","[]","","","N07CA04","","","https://fr.wikipedia.org/wiki/Ac%C3%A9tylleucine","","https://en.wikipedia.org/wiki/Acetylleucine",""
"Q76746661","","","","","[]","[]","[]","[]","","","","","","","","",""
"Q84593887","","","médicament de l'appareil locomoteur","musculoskeletal drugs","[]","[]","[]","[]","","","M","","","","","",""
"Q84810530","","","air médical","medical air","[]","[]","[]","[]","","","V03AN05","","","","","",""
"Q85620089","","","inhibiteur de la prolactine","prolactine inhibitors","[]","[]","[]","[]","","","G02CB","","","","","",""
"Q98139657","","Белантамаб мафодотин","belantamab","belantamab mafodotin","[]","[]","['bélantamab mafodotine']","['Blenrep', 'belantamab mafodotin-blmf', 'GSK2857916']","","","","2387844","","","https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%BB%D0%B0%D0%BD%D1%82%D0%B0%D0%BC%D0%B0%D0%B1_%D0%BC%D0%B0%D1%84%D0%BE%D0%B4%D0%BE%D1%82%D0%B8%D0%BD","https://en.wikipedia.org/wiki/Belantamab_mafodotin",""
"Q103815273","","","","sotatercept","[]","[]","[]","['ACE-011', 'MK-7962-020']","CHEMBL1743073","","","","","","","https://en.wikipedia.org/wiki/Sotatercept",""
"Q104213772","","","","pasotuxizumab","[]","[]","[]","[]","","","","","","","","",""
"Q104640370","","","","spleen extract","[]","[]","[]","[]","","","","","","","","",""
"Q106293994","","","","idecabtagene vicleucel","[]","[]","[]","['Abecma', 'bb2121']","","","","","","","","https://en.wikipedia.org/wiki/Idecabtagene_vicleucel",""
"Q106634652","","","","ilatreotide","[]","[]","[]","[]","","","","","","","","",""
"Q106636717","","","","rismorelin","[]","[]","[]","['rismorelin porcine']","","","","","","","","",""
"Q106654622","","","","nagrestipen","[]","[]","[]","['26-L-alaninelymphokine MIP 1alpha (human clone pAT464 macrophage inflammatory)', 'ECI301']","","","","","","","","",""
"Q106654743","","","","vanutide cridificar","[]","[]","[]","['ACC-001']","","","","","","","","",""
"Q106712968","","","","turoctocog alfa pegol","[]","[]","[]","['Esperoct', 'N8-GP', 'antihemophilic factor (recombinant), glycopegylated-exei']","","","","","","","","",""
"Q106713446","","","","somatosalm","[]","[]","[]","[]","","","","","","","","",""
"Q106729622","","","","taneptacogin alfa","[]","[]","[]","[]","","","","","","","","",""
"Q106729630","","","","bevasiranib sodium","[]","[]","[]","[]","","","","","","","","",""
"Q107223695","","","","interferon kappa","[]","[]","[]","['IFN-κ']","","","","","","","","",""
"Q107359303","","","","OTL-103","[]","[]","[]","['GSK-2696275']","","","","","","","","https://en.wikipedia.org/wiki/OTL-103",""
"Q107400382","","","","ED-101","[]","[]","[]","[]","","","","","","","","",""
"Q107400387","","","","ADP-A2M4","[]","[]","[]","[]","","","","","","","","",""
"Q107400405","","","","ilixadencel","[]","[]","[]","[]","","","","","","","","",""
"Q107401559","","","","BRII-196/BRII-198","[]","[]","[]","[]","","","","","","","","",""
"Q108400970","","","","diclofenac etalhyaluronate","[]","[]","[]","['Joycle', 'SI-613']","","","","","","","","https://en.wikipedia.org/wiki/Diclofenac_etalhyaluronate",""
"Q108670929","","Тизотумаб-ведотин","","tisotumab vedotin","[]","[]","[]","['Tivdak']","","","","","","","https://ru.wikipedia.org/wiki/%D0%A2%D0%B8%D0%B7%D0%BE%D1%82%D1%83%D0%BC%D0%B0%D0%B1-%D0%B2%D0%B5%D0%B4%D0%BE%D1%82%D0%B8%D0%BD","https://en.wikipedia.org/wiki/Tisotumab_vedotin",""
"Q110392502","","","","ersofermin","[]","[]","[]","['Trofak']","","","","","","","","",""
"Q110402743","","","","pegargiminase","[]","[]","[]","['ADI-PEG 20', 'arginine deiminase pegylated', 'pegylated arginine deiminase']","","","","","","","","",""
"Q112620181","","","","LACTIN-V","[]","[]","[]","['CTV-05', 'Lactobacillus crispatus CTV-05', 'Lactobacillus crispatus strain CTV-05']","","","","","","","","https://en.wikipedia.org/wiki/LACTIN-V",""
"Q113957587","","","","antituberculotic","[]","[]","[]","[]","","","","","","","","",""
"Q114242090","","","DaxibotulinumtoxinA","daxibotulinumtoxinA","[]","[]","[]","['Daxxify']","","","","","","https://fr.wikipedia.org/wiki/DaxibotulinumtoxinA","","https://en.wikipedia.org/wiki/DaxibotulinumtoxinA",""
"Q114688191","","","","Gangaria de Flush","[]","[]","[]","['gangaria']","","","","","","","","",""
"Q208360","","","lutropine alfa","lutropin alfa","[]","[]","[]","[]","CHEMBL1201419","","G03GA07","388084","","","","",""
"Q340032","","","mumia","mumia","[]","[]","[]","['mummia', 'mummy powder', 'Mumia vera aegyptiaca']","","","","","","","","https://en.wikipedia.org/wiki/Mummia",""
"Q409255","","Рениновый рецептор","inhibiteur de la rénine","renin inhibitor","[]","['(про)рениновый рецептор']","[]","[]","","","C09XA","","","","https://ru.wikipedia.org/wiki/%D0%A0%D0%B5%D0%BD%D0%B8%D0%BD%D0%BE%D0%B2%D1%8B%D0%B9_%D1%80%D0%B5%D1%86%D0%B5%D0%BF%D1%82%D0%BE%D1%80","https://en.wikipedia.org/wiki/Renin_inhibitor",""
"Q422482","гентаміцин","гентамицин","gentamicine","gentamicin","[]","['Гентамицины']","['1403-66-3', 'Sulfate de gentamicine', '1405-41-0', 'Gentamycine', 'C21H43N5O7']","['gentamicin sulfate', 'gentamycin', 'gentamicins']","CHEMBL329592","","S01AA11","1596450","https://uk.wikipedia.org/wiki/%D0%93%D0%B5%D0%BD%D1%82%D0%B0%D0%BC%D1%96%D1%86%D0%B8%D0%BD","https://fr.wikipedia.org/wiki/Gentamicine","https://ru.wikipedia.org/wiki/%D0%93%D0%B5%D0%BD%D1%82%D0%B0%D0%BC%D0%B8%D1%86%D0%B8%D0%BD","https://en.wikipedia.org/wiki/Gentamicin",""
"Q635415","","","ibritumomab tiuxetan","ibritumomab","[]","[]","['ibritumomab']","['Ig gamma-2A chain C region, membrane-bound form', 'radiolabeled murine anti-CD20']","CHEMBL1201606","","V10XX02","262323","","https://fr.wikipedia.org/wiki/Ibritumomab","","https://en.wikipedia.org/wiki/Ibritumomab_tiuxetan",""
"Q898739","Лауданум","Лауданум","laudanum","laudanum","[]","[]","[]","[]","","","","","https://uk.wikipedia.org/wiki/%D0%9B%D0%B0%D1%83%D0%B4%D0%B0%D0%BD%D1%83%D0%BC","https://fr.wikipedia.org/wiki/Laudanum","https://ru.wikipedia.org/wiki/%D0%9B%D0%B0%D1%83%D0%B4%D0%B0%D0%BD%D1%83%D0%BC","https://en.wikipedia.org/wiki/Laudanum",""
"Q1329754","","","graisse humaine","human fat","[]","[]","[]","[]","","","","","","","","https://en.wikipedia.org/wiki/Human_fat",""
"Q1429522","","Стимуляторы моторики ЖКТ, в том числе рвотные средства","prokinétique","prokinetic agent","[]","[]","[]","[]","","","A03FA","","","https://fr.wikipedia.org/wiki/Prokin%C3%A9tique","","https://en.wikipedia.org/wiki/Prokinetic_agent",""
"Q1786125","риб’ячий жир","рыбий жир","huile de poisson","fish oil","[]","[]","['8016-13-5']","['fish oils']","","","","","https://uk.wikipedia.org/wiki/%D0%A0%D0%B8%D0%B1%27%D1%8F%D1%87%D0%B8%D0%B9_%D0%B6%D0%B8%D1%80","https://fr.wikipedia.org/wiki/Huile_de_poisson","https://ru.wikipedia.org/wiki/%D0%A0%D1%8B%D0%B1%D0%B8%D0%B9_%D0%B6%D0%B8%D1%80","https://en.wikipedia.org/wiki/Fish_oil",""
"Q3704725","","","defibrotide","defibrotide","[]","[]","[]","[]","CHEMBL2108396","","B01AX01","1311089","","","","https://en.wikipedia.org/wiki/Defibrotide",""
"Q4251593","","ЛИВ-52","","","[]","[]","[]","[]","","","","","","","https://ru.wikipedia.org/wiki/%D0%9B%D0%B8%D0%B2.52","",""
"Q4537074","","якорцев стелющихся травы экстракт","","Tribulus terrestris extract","[]","['Трибестан']","[]","[]","","","","","","","https://ru.wikipedia.org/wiki/%D0%AF%D0%BA%D0%BE%D1%80%D1%86%D0%B5%D0%B2_%D1%81%D1%82%D0%B5%D0%BB%D1%8E%D1%89%D0%B8%D1%85%D1%81%D1%8F_%D1%82%D1%80%D0%B0%D0%B2%D1%8B_%D1%8D%D0%BA%D1%81%D1%82%D1%80%D0%B0%D0%BA%D1%82","",""
