"id","label_uk","label_ru","label_fr","label_en","alias_list_uk","alias_list_ru","alias_list_fr","alias_list_en","chembl_id","chebi_id","atc_code","rxnorm","ukwiki_sitelink","frwiki_sitelink","ruwiki_sitelink","enwiki_sitelink","tallman_name"
"Q415571","блеоміцин","блеомицин","bléomycine","bleomycin","[]","[]","['11056-06-7', 'bleomycine']","['blm', 'bleocin', 'bleomicin']","","22907","L01DC01","1622","https://uk.wikipedia.org/wiki/%D0%91%D0%BB%D0%B5%D0%BE%D0%BC%D1%96%D1%86%D0%B8%D0%BD","https://fr.wikipedia.org/wiki/Bl%C3%A9omycine","https://ru.wikipedia.org/wiki/%D0%91%D0%BB%D0%B5%D0%BE%D0%BC%D0%B8%D1%86%D0%B8%D0%BD","https://en.wikipedia.org/wiki/Bleomycin",""
"Q415909","капреоміцин","капреомицин","capreomycin","capreomycin","[]","[]","[]","['capastat sulfate', 'ogostal', 'capromycin']","CHEMBL1201252","3371","J04AB30","78903","https://uk.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BF%D1%80%D0%B5%D0%BE%D0%BC%D1%96%D1%86%D0%B8%D0%BD","https://fr.wikipedia.org/wiki/Capr%C3%A9omycine","https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BF%D1%80%D0%B5%D0%BE%D0%BC%D0%B8%D1%86%D0%B8%D0%BD","https://en.wikipedia.org/wiki/Capreomycin",""
"Q416545","","азенапин","asénapine","asenapine","[]","[]","[]","[]","","71253","N05AH05","784649","","https://fr.wikipedia.org/wiki/As%C3%A9napine","https://ru.wikipedia.org/wiki/%D0%90%D0%B7%D0%B5%D0%BD%D0%B0%D0%BF%D0%B8%D0%BD","https://en.wikipedia.org/wiki/Asenapine",""
"Q416821","","","ménotropine","menotropin","[]","[]","[]","['hmg', 'humegon', 'pergonal', 'human menopausal gonadotrophin', 'menotropins']","CHEMBL2108427","","G03GA02","","","","","https://en.wikipedia.org/wiki/Menotropin",""
"Q417317","","","insuline glargine","insulin glargine","[]","[]","[]","['hoe-901', 'hoe-71gt', 'insulin glargine (rdna origin)', 'abasria']","CHEMBL1201497","","A10AE04","274783","","https://fr.wikipedia.org/wiki/Insuline_glargine","","https://en.wikipedia.org/wiki/Insulin_glargine",""
"Q419079","","","nabilone","nabilone","[]","[]","[]","['ly 109514', 'ly-109514']","CHEMBL947","","A04AD11","31447","","https://fr.wikipedia.org/wiki/Nabilone","","https://en.wikipedia.org/wiki/Nabilone",""
"Q419375","","дисульфид селена","sulfure de sélénium","selenium disulfide","[]","[]","['ses2', 'sulfure de selenium']","['selenium sulphide', 'selenium disulphide', 'selenium(iv) disulfide', 'selenium(iv) disulphide', 'selenium(iv) sulphide', 'selenium sulfide']","CHEMBL1200680","","D01AE13","36345","","https://fr.wikipedia.org/wiki/Disulfure_de_s%C3%A9l%C3%A9nium","https://ru.wikipedia.org/wiki/%D0%94%D0%B8%D1%81%D1%83%D0%BB%D1%8C%D1%84%D0%B8%D0%B4_%D1%81%D0%B5%D0%BB%D0%B5%D0%BD%D0%B0","https://en.wikipedia.org/wiki/Selenium_disulfide",""
"Q419432","cgrp","","peptide relié au gène calcitonine","calcitonin gene-related peptide","[]","[]","['prgc', 'cgrp']","['cgrp']","","","","","https://uk.wikipedia.org/wiki/CGRP","https://fr.wikipedia.org/wiki/Peptide_reli%C3%A9_au_g%C3%A8ne_de_la_calcitonine","","https://en.wikipedia.org/wiki/Calcitonin_gene-related_peptide",""
"Q419557","травний фермент","ферменты пищеварения","enzyme digestive","digestive enzyme","[]","['пищеварительные ферменты']","[]","[]","","","","","https://uk.wikipedia.org/wiki/%D0%A2%D1%80%D0%B0%D0%B2%D0%BD%D1%96_%D1%84%D0%B5%D1%80%D0%BC%D0%B5%D0%BD%D1%82%D0%B8","https://fr.wikipedia.org/wiki/Enzyme_digestive","https://ru.wikipedia.org/wiki/%D0%A4%D0%B5%D1%80%D0%BC%D0%B5%D0%BD%D1%82%D1%8B_%D0%BF%D0%B8%D1%89%D0%B5%D0%B2%D0%B0%D1%80%D0%B5%D0%BD%D0%B8%D1%8F","https://en.wikipedia.org/wiki/Digestive_enzyme",""
"Q420885","транілципропромін","транилципромин","tranylcypromine","tranylcypromine","[]","[]","[]","['trans-2-phenylcyclopropylamine', '(1r*,2s*)-2-phenylcyclopropan-1-amine', '(±)-trans-2-phenylcyclopropylamine', 'dl-tranylcypromine', 'trans-dl-2-phenylcyclopropylamine', 'transamine', 'racemic tranylcypromine', 'rac-tranylcypromine']","CHEMBL313833","9652","N06AF04","10734","","","https://ru.wikipedia.org/wiki/%D0%A2%D1%80%D0%B0%D0%BD%D0%B8%D0%BB%D1%86%D0%B8%D0%BF%D1%80%D0%BE%D0%BC%D0%B8%D0%BD","https://en.wikipedia.org/wiki/Tranylcypromine",""
"Q421951","канаміцин","канамицин","kanamycine","kanamycin (extract)","[]","[]","[]","['kanamycin']","","6104","J01GB04","1727573","https://uk.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BD%D0%B0%D0%BC%D1%96%D1%86%D0%B8%D0%BD","https://fr.wikipedia.org/wiki/Kanamycine","","https://en.wikipedia.org/wiki/Kanamycin",""
"Q422297","","бета-липотропный гормон","lipotropine","beta-lipotropin","[]","[]","[]","['lipotropin', 'beta-lph', 'pomc(179-267)']","","","","","","https://fr.wikipedia.org/wiki/Lipotropine","https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%82%D0%B0-%D0%BB%D0%B8%D0%BF%D0%BE%D1%82%D1%80%D0%BE%D0%BF%D0%BD%D1%8B%D0%B9_%D0%B3%D0%BE%D1%80%D0%BC%D0%BE%D0%BD","https://en.wikipedia.org/wiki/Lipotropin",""
"Q422482","гентаміцин","гентамицин","gentamicine","gentamicin","[]","['гентамицины']","['1403-66-3', 'sulfate de gentamicine', '1405-41-0', 'gentamycine', 'c21h43n5o7']","['gentamicin sulfate', 'gentamycin', 'gentamicins']","CHEMBL329592","","S01AA11","1596450","https://uk.wikipedia.org/wiki/%D0%93%D0%B5%D0%BD%D1%82%D0%B0%D0%BC%D1%96%D1%86%D0%B8%D0%BD","https://fr.wikipedia.org/wiki/Gentamicine","https://ru.wikipedia.org/wiki/%D0%93%D0%B5%D0%BD%D1%82%D0%B0%D0%BC%D0%B8%D1%86%D0%B8%D0%BD","https://en.wikipedia.org/wiki/Gentamicin",""
"Q422519","мінералокортикоїди","минералокортикоид","minéralocorticoïde","mineralocorticoid","['мінералокортикоїд']","['минералкортикоиды', 'минералокортикостероид', 'минералокортикостероиды', 'минералкортикоид', 'минералокортикоиды']","['mineralocorticoide']","[]","","25354","H02AA","","https://uk.wikipedia.org/wiki/%D0%9C%D1%96%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D0%BE%D0%BA%D0%BE%D1%80%D1%82%D0%B8%D0%BA%D0%BE%D1%97%D0%B4%D0%B8","https://fr.wikipedia.org/wiki/Min%C3%A9ralocortico%C3%AFde","https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D0%BE%D0%BA%D0%BE%D1%80%D1%82%D0%B8%D0%BA%D0%BE%D0%B8%D0%B4%D1%8B","https://en.wikipedia.org/wiki/Mineralocorticoid",""
"Q423098","неоміцин","неомицин","néomycine","neomycin","[]","[]","['neomycine']","[]","","7507","A07AA51","7299","https://uk.wikipedia.org/wiki/%D0%9D%D0%B5%D0%BE%D0%BC%D1%96%D1%86%D0%B8%D0%BD","https://fr.wikipedia.org/wiki/N%C3%A9omycine","https://ru.wikipedia.org/wiki/%D0%9D%D0%B5%D0%BE%D0%BC%D0%B8%D1%86%D0%B8%D0%BD","https://en.wikipedia.org/wiki/Neomycin",""
"Q424427","антитоксини","","sérum antivenimeux","antivenom","[]","[]","['antivenin']","['antivenoms', 'antivenin', 'antivenins']","","","J06AA03","","https://uk.wikipedia.org/wiki/%D0%90%D0%BD%D1%82%D0%B8%D1%82%D0%BE%D0%BA%D1%81%D0%B8%D0%BD%D0%B8","https://fr.wikipedia.org/wiki/Antivenin","","https://en.wikipedia.org/wiki/Antivenom",""
"Q424430","сироватковий білок","","protéine de lactosérum","whey protein","[]","[]","[]","['whey proteins']","","","","","https://uk.wikipedia.org/wiki/%D0%A1%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%D1%82%D0%BA%D0%BE%D0%B2%D0%B8%D0%B9_%D0%B1%D1%96%D0%BB%D0%BE%D0%BA","https://fr.wikipedia.org/wiki/Prot%C3%A9ine_de_lactos%C3%A9rum","","https://en.wikipedia.org/wiki/Whey_protein",""
"Q424452","","терализумаб","","theralizumab","[]","[]","[]","['tgn1412', 'cd28-supermab', 'tab08']","","","","","","","https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D1%80%D0%B0%D0%BB%D0%B8%D0%B7%D1%83%D0%BC%D0%B0%D0%B1","https://en.wikipedia.org/wiki/Theralizumab",""
"Q430675","подорожник","подорожник","ispaghul","psyllium seed husks","['psyllium']","['psyllium']","['plantago sempervirens', 'psyllium']","['psyllium', 'ispaghula', 'ipsaghula seed']","","","A06AC01","","https://uk.wikipedia.org/wiki/%D0%9F%D1%81%D0%B8%D0%BB%D1%96%D1%83%D0%BC","","","https://en.wikipedia.org/wiki/Psyllium",""
"Q468853","","","","eca stack","[]","[]","[]","[]","","","","","","","","https://en.wikipedia.org/wiki/ECA_stack",""
"Q484083","зелений чай","зелёный чай","thé vert","green tea","[]","['зеленый чай']","[]","['lǜchá', 'nokcha', 'ryokucha', 'theae folium', 'camelliae folium', 'cameliae sinesis folium', 'tea leaf', 'green tea leaf']","","","","","https://uk.wikipedia.org/wiki/%D0%97%D0%B5%D0%BB%D0%B5%D0%BD%D0%B8%D0%B9_%D1%87%D0%B0%D0%B9","https://fr.wikipedia.org/wiki/Th%C3%A9_vert","https://ru.wikipedia.org/wiki/%D0%97%D0%B5%D0%BB%D1%91%D0%BD%D1%8B%D0%B9_%D1%87%D0%B0%D0%B9","https://en.wikipedia.org/wiki/Green_tea",""
"Q488431","","бергамотное масло","huile essentielle de bergamote","bergamot essential oil","[]","[]","[]","['oil of bergamot', 'bergamot oil', 'bergamot peel oil', 'bergamot oil']","","","","","","https://fr.wikipedia.org/wiki/Huile_essentielle_de_bergamote","https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%B3%D0%B0%D0%BC%D0%BE%D1%82%D0%BD%D0%BE%D0%B5_%D0%BC%D0%B0%D1%81%D0%BB%D0%BE","https://en.wikipedia.org/wiki/Bergamot_essential_oil",""
"Q511687","евкаліптова олія","эвкалиптовое масло","huile essentielle d'eucalyptus","eucalyptus oil","[]","[]","['essence deucalypte']","['eucalyptic essential oil']","","","","59087","https://uk.wikipedia.org/wiki/%D0%95%D0%B2%D0%BA%D0%B0%D0%BB%D1%96%D0%BF%D1%82%D0%BE%D0%B2%D0%B0_%D0%BE%D0%BB%D1%96%D1%8F","https://fr.wikipedia.org/wiki/Huile_essentielle_d%27eucalyptus","https://ru.wikipedia.org/wiki/%D0%AD%D0%B2%D0%BA%D0%B0%D0%BB%D0%B8%D0%BF%D1%82%D0%BE%D0%B2%D0%BE%D0%B5_%D0%BC%D0%B0%D1%81%D0%BB%D0%BE","https://en.wikipedia.org/wiki/Eucalyptus_oil",""
"Q519365","ґеммайтя","гэммайтя","genmaicha","genmaicha","[]","[]","[]","['genmai cha']","","","","","https://uk.wikipedia.org/wiki/%D2%90%D0%B5%D0%BC%D0%BC%D0%B0%D0%B9%D1%82%D1%8F","https://fr.wikipedia.org/wiki/Genmaicha","https://ru.wikipedia.org/wiki/%D0%93%D1%8D%D0%BC%D0%BC%D0%B0%D0%B9%D1%82%D1%8F","https://en.wikipedia.org/wiki/Genmaicha",""
"Q520181","антисептик для рук","санитайзер","solution hydro-alcoolique","hand sanitizer","[]","[]","['gel hydroalcoolique']","['hand antiseptics', 'hand disinfectants']","","","","","https://uk.wikipedia.org/wiki/%D0%90%D0%BD%D1%82%D0%B8%D1%81%D0%B5%D0%BF%D1%82%D0%B8%D0%BA_%D0%B4%D0%BB%D1%8F_%D1%80%D1%83%D0%BA","https://fr.wikipedia.org/wiki/Solution_hydroalcoolique","https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D1%82%D0%B8%D1%81%D0%B5%D0%BF%D1%82%D0%B8%D0%BA_%D0%B4%D0%BB%D1%8F_%D1%80%D1%83%D0%BA","https://en.wikipedia.org/wiki/Hand_sanitizer",""
"Q549313","","анисовое масло","anis (huile essentielle d')","anise oil","[]","[]","[]","['anise oleoresin', 'pimpinella anisum seed extract', 'anise seed extract', 'anise oil', 'anise seed extract']","","","","","","","https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B8%D1%81%D0%BE%D0%B2%D0%BE%D0%B5_%D0%BC%D0%B0%D1%81%D0%BB%D0%BE","",""
"Q574831","","","anti-anémique","anti-anemic","[]","[]","['antianémiant', 'antianémique']","['antianemic']","","","B03","","","https://fr.wikipedia.org/wiki/Antian%C3%A9miant","","",""
"Q584065","","","sérum anti-lymphocytaire","anti-thymocyte globulin","[]","[]","[]","[]","CHEMBL1201596","","","","","https://fr.wikipedia.org/wiki/S%C3%A9rum_anti-lymphocytaire","","https://en.wikipedia.org/wiki/Anti-thymocyte_globulin",""
"Q607051","","","","panipenem/betamipron","[]","[]","[]","['carbenin']","","","J01DH55","","","","","https://en.wikipedia.org/wiki/Panipenem/betamipron",""
"Q635415","","","ibritumomab tiuxetan","ibritumomab","[]","[]","['ibritumomab']","['ig gamma-2a chain c region, membrane-bound form', 'radiolabeled murine anti-cd20']","CHEMBL1201606","","V10XX02","262323","","https://fr.wikipedia.org/wiki/Ibritumomab","","https://en.wikipedia.org/wiki/Ibritumomab_tiuxetan",""
"Q636678","","","tetrapharmacum","tetrapharmacum","[]","[]","[]","[]","","","","","","https://fr.wikipedia.org/wiki/Tetrapharmacum","","https://en.wikipedia.org/wiki/Tetrapharmacum",""
"Q693968","","","","arning's tincture","[]","[]","[]","[]","","","","","","","","",""
"Q718658","","","","advanced therapy medicinal product","[]","[]","[]","['atmp']","","","","","","","","https://en.wikipedia.org/wiki/Advanced_Therapy_Medicinal_Product",""
"Q748786","риб'ячий жир","жир печени трески","huile de foie de morue","cod liver oil","[]","['жир рыбий']","['8001-69-2']","['fish-liver oil']","","","D03AA","","https://uk.wikipedia.org/wiki/%D0%9E%D0%BB%D1%96%D1%8F_%D0%BF%D0%B5%D1%87%D1%96%D0%BD%D0%BA%D0%B8_%D1%82%D1%80%D1%96%D1%81%D0%BA%D0%B8","https://fr.wikipedia.org/wiki/Huile_de_foie_de_morue","","https://en.wikipedia.org/wiki/Cod_liver_oil",""
"Q754926","діафрагма (контрацепція)","диафрагма","diaphragme","diaphragm","[]","[]","[]","[]","","","","","https://uk.wikipedia.org/wiki/%D0%94%D1%96%D0%B0%D1%84%D1%80%D0%B0%D0%B3%D0%BC%D0%B0_(%D0%BA%D0%BE%D0%BD%D1%82%D1%80%D0%B0%D1%86%D0%B5%D0%BF%D1%86%D1%96%D1%8F)","https://fr.wikipedia.org/wiki/Diaphragme_(contraception)","https://ru.wikipedia.org/wiki/%D0%94%D0%B8%D0%B0%D1%84%D1%80%D0%B0%D0%B3%D0%BC%D0%B0_(%D0%BA%D0%BE%D0%BD%D1%82%D1%80%D0%B0%D1%86%D0%B5%D0%BF%D1%86%D0%B8%D1%8F)","https://en.wikipedia.org/wiki/Diaphragm_(birth_control)",""
"Q770335","гарбузова олія","тыквенное масло","huile de pépins de courge","pumpkin seed oil","[]","[]","['huiles de pépins de courge']","['pumpkin seed oils']","","","","","https://uk.wikipedia.org/wiki/%D0%93%D0%B0%D1%80%D0%B1%D1%83%D0%B7%D0%BE%D0%B2%D0%B0_%D0%BE%D0%BB%D1%96%D1%8F","https://fr.wikipedia.org/wiki/Huile_de_graines_de_courge","https://ru.wikipedia.org/wiki/%D0%A2%D1%8B%D0%BA%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B5_%D0%BC%D0%B0%D1%81%D0%BB%D0%BE","https://en.wikipedia.org/wiki/Pumpkin_seed_oil",""
"Q789960","бантя","бантя","bancha","bancha","[]","[]","[]","[]","","","","","https://uk.wikipedia.org/wiki/%D0%91%D0%B0%D0%BD%D1%82%D1%8F","https://fr.wikipedia.org/wiki/Bancha","https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D0%BD%D1%82%D1%8F","https://en.wikipedia.org/wiki/Bancha",""
"Q817281","комбіновані оральні контрацептиви","гормональная контрацепция","pilule combinée","combined oral contraceptive pill","[]","['пероральные противозачаточные средства', 'кок', 'комбинированные оральные контрацептивы', 'оральные контрацептивы', 'оральная контрацепция']","['pilule contraceptive', 'contraceptifs oraux', 'anovlar']","['contraceptive pill', 'the pill']","","","","","https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BC%D0%B1%D1%96%D0%BD%D0%BE%D0%B2%D0%B0%D0%BD%D1%96_%D0%BE%D1%80%D0%B0%D0%BB%D1%8C%D0%BD%D1%96_%D0%BA%D0%BE%D0%BD%D1%82%D1%80%D0%B0%D1%86%D0%B5%D0%BF%D1%82%D0%B8%D0%B2%D0%B8","https://fr.wikipedia.org/wiki/Pilule_combin%C3%A9e","https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BC%D0%B1%D0%B8%D0%BD%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%BD%D1%8B%D0%B5_%D0%BE%D1%80%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B5_%D0%BA%D0%BE%D0%BD%D1%82%D1%80%D0%B0%D1%86%D0%B5%D0%BF%D1%82%D0%B8%D0%B2%D1%8B","https://en.wikipedia.org/wiki/Combined_oral_contraceptive_pill",""
"Q821821","","","","","[]","[]","[]","[]","","","","","","","","",""
"Q847098","angelica dahurica","angelica dahurica","angelica dahurica","angelica dahurica","[]","[]","['angélique de chine', 'báizhǐ']","[]","","","","","","https://fr.wikipedia.org/wiki/Angelica_dahurica","","https://en.wikipedia.org/wiki/Angelica_dahurica",""
"Q847705","суто седативні засоби","седативные средства","sédatif","sedative","[]","['успокаивающие', 'седативные препараты', 'успокоительные средства', 'успокаивающее средство', 'седативное', 'успокаивающее', 'седативное средство']","['tranquillisant', 'sedatif']","[]","","","","","https://uk.wikipedia.org/wiki/%D0%A1%D1%83%D1%82%D0%BE_%D1%81%D0%B5%D0%B4%D0%B0%D1%82%D0%B8%D0%B2%D0%BD%D1%96_%D0%B7%D0%B0%D1%81%D0%BE%D0%B1%D0%B8","https://fr.wikipedia.org/wiki/S%C3%A9datif","https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%B4%D0%B0%D1%82%D0%B8%D0%B2%D0%BD%D1%8B%D0%B5_%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%B0","https://en.wikipedia.org/wiki/Sedative",""
"Q848174","","можжевёловое масло","huile essentielle de genévrier","juniper oil","[]","['можжевеловое масло']","['genièvre (huile essentielle de)']","['juniperi aetheroleum', 'juniper berry oil', 'juniper berry essential oil']","","","","","","","https://ru.wikipedia.org/wiki/%D0%9C%D0%BE%D0%B6%D0%B6%D0%B5%D0%B2%D1%91%D0%BB%D0%BE%D0%B2%D0%BE%D0%B5_%D0%BC%D0%B0%D1%81%D0%BB%D0%BE","",""
"Q854536","","","","béres drops","[]","[]","[]","[]","","","","","","","","",""
"Q857162","","","huile de cajeput","cajeput oil","[]","[]","[]","[]","","","","","","https://fr.wikipedia.org/wiki/Huile_de_cajeput","","https://en.wikipedia.org/wiki/Cajeput_oil",""
"Q863389","","","symbicort","budesonide/formoterol","[]","[]","[]","['budesonide / formoterol']","","","R03AK07","389132","","https://fr.wikipedia.org/wiki/Symbicort","","https://en.wikipedia.org/wiki/Budesonide/formoterol",""
"Q864088","жіночий презерватив","женский презерватив","préservatif féminin","female condom","['фемідом']","['фемидом']","[]","['femidom', 'internal condom', 'vaginal condom', 'single-use internal condom']","","","","","https://uk.wikipedia.org/wiki/%D0%96%D1%96%D0%BD%D0%BE%D1%87%D0%B8%D0%B9_%D0%BF%D1%80%D0%B5%D0%B7%D0%B5%D1%80%D0%B2%D0%B0%D1%82%D0%B8%D0%B2","","https://ru.wikipedia.org/wiki/%D0%96%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D0%BF%D1%80%D0%B5%D0%B7%D0%B5%D1%80%D0%B2%D0%B0%D1%82%D0%B8%D0%B2","https://en.wikipedia.org/wiki/Female_condom",""
"Q871311","","пэкседжу","baekseju","baekseju","[]","[]","[]","[]","","","","","","https://fr.wikipedia.org/wiki/Baekseju","https://ru.wikipedia.org/wiki/%D0%9F%D1%8D%D0%BA%D1%81%D0%B5%D0%B4%D0%B6%D1%83","https://en.wikipedia.org/wiki/Baekse-ju",""
"Q898516","поперси","попперс","poppers","poppers","[]","[]","[]","['popper', 'video head cleaner', 'amyl', 'video tape head cleaner', 'videotape head cleaner', 'amyl nitrite']","","","","","https://uk.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BF%D0%B5%D1%80%D1%81%D0%B8","https://fr.wikipedia.org/wiki/Poppers","https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BF%D0%BF%D0%B5%D1%80%D1%81","https://en.wikipedia.org/wiki/Poppers",""
"Q898739","лауданум","лауданум","laudanum","laudanum","[]","[]","[]","[]","","","","","https://uk.wikipedia.org/wiki/%D0%9B%D0%B0%D1%83%D0%B4%D0%B0%D0%BD%D1%83%D0%BC","https://fr.wikipedia.org/wiki/Laudanum","https://ru.wikipedia.org/wiki/%D0%9B%D0%B0%D1%83%D0%B4%D0%B0%D0%BD%D1%83%D0%BC","https://en.wikipedia.org/wiki/Laudanum",""
"Q900189","вакцина проти вірусу папіломи людини","вакцина против вируса папилломы человека","vaccin contre le virus du papillome humain","hpv vaccine","[]","['вакцина против рака шейки матки', 'вакцина против папилломавируса', 'вакцина против папилломы человека']","['vaccin contre le vph', 'vaccin contre hpv']","['gardasil', 'papillomavirus vaccines', 'hpv vaccines', 'human papillomavirus vaccine']","","","J07BM","","https://uk.wikipedia.org/wiki/%D0%92%D0%B0%D0%BA%D1%86%D0%B8%D0%BD%D0%B0_%D0%BF%D1%80%D0%BE%D1%82%D0%B8_%D0%B2%D1%96%D1%80%D1%83%D1%81%D1%83_%D0%BF%D0%B0%D0%BF%D1%96%D0%BB%D0%BE%D0%BC%D0%B8_%D0%BB%D1%8E%D0%B4%D0%B8%D0%BD%D0%B8","https://fr.wikipedia.org/wiki/Vaccin_contre_les_infections_%C3%A0_papillomavirus_humain","https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D0%BA%D1%86%D0%B8%D0%BD%D0%B0_%D0%BF%D1%80%D0%BE%D1%82%D0%B8%D0%B2_%D0%B2%D0%B8%D1%80%D1%83%D1%81%D0%B0_%D0%BF%D0%B0%D0%BF%D0%B8%D0%BB%D0%BB%D0%BE%D0%BC%D1%8B_%D1%87%D0%B5%D0%BB%D0%BE%D0%B2%D0%B5%D0%BA%D0%B0","https://en.wikipedia.org/wiki/HPV_vaccine",""
"Q900534","лавандова олія","лавандовое масло","huile essentielle de lavande","lavender oil","[]","['эфирное масло лаванды']","[]","['lavandulae aetheroleum']","","","N05BX05","","https://uk.wikipedia.org/wiki/%D0%9B%D0%B0%D0%B2%D0%B0%D0%BD%D0%B4%D0%BE%D0%B2%D0%B0_%D0%BE%D0%BB%D1%96%D1%8F","https://fr.wikipedia.org/wiki/Huile_essentielle_de_lavande","https://ru.wikipedia.org/wiki/%D0%9B%D0%B0%D0%B2%D0%B0%D0%BD%D0%B4%D0%BE%D0%B2%D0%BE%D0%B5_%D0%BC%D0%B0%D1%81%D0%BB%D0%BE","https://en.wikipedia.org/wiki/Lavender_oil",""
