"url","title","page_name_decoded"
"http://utis.in.ua/corticotropin/","Адреналін","corticotropin"
"http://utis.in.ua/corticotropin/","Адренокортикотропний гормон","corticotropin"
"http://utis.in.ua/noradrenaline/","Адренор","noradrenaline"
"http://utis.in.ua/doxorubicine/","Адріаміцин","doxorubicine"
"http://utis.in.ua/fluorouracil/","Адруцил","fluorouracil"
"http://utis.in.ua/bromides/","Адоніс-бром","bromides"
"http://utis.in.ua/diphtheria-tetanus-pertussis-vaccine/","АДС","diphtheria-tetanus-pertussis-vaccine"
"http://utis.in.ua/diphtheria-tetanus-pertussis-vaccine/","АДС-М","diphtheria-tetanus-pertussis-vaccine"
"http://utis.in.ua/sertraline/","Адьювін","sertraline"
"http://utis.in.ua/brentuximab-vedotin/","Адцетрис","brentuximab-vedotin"
"http://utis.in.ua/brentuximab-vedotin/","Адцетріс","brentuximab-vedotin"
"http://utis.in.ua/azithromycin/","Азакс","azithromycin"
"http://utis.in.ua/aztreonam/","Азактам","aztreonam"
"http://utis.in.ua/ceftriaxone/","Азаран","ceftriaxone"
"http://utis.in.ua/azarga/","Азарга","azarga"
"http://utis.in.ua/azacytidine/","Азатіоприн","azacytidine"
"http://utis.in.ua/azacytidine/","Азацитидин","azacytidine"
"http://utis.in.ua/azelex/","Азелаїнова кислота","azelex"
"http://utis.in.ua/azelastine/","Азеластин","azelastine"
"http://utis.in.ua/azelex/","Азелекс","azelex"
"http://utis.in.ua/azelex/","Азелік","azelex"
"http://utis.in.ua/asenapine/","Азенапін","asenapine"
"http://utis.in.ua/azelastine/","Азептин","azelastine"
"http://utis.in.ua/phenazopyridine/","Барідіум","phenazopyridine"
"http://utis.in.ua/baricitinib/","Баріцитиніб","baricitinib"
"http://utis.in.ua/%d0%b5xenatide/","Батов","exenatide"
"http://utis.in.ua/father-and-pregnancy/","Батьківський вплив та вагітність","father-and-pregnancy"
"http://utis.in.ua/father-and-pregnancy/","Батько – вплив на нього та вагітність партнерки","father-and-pregnancy"
"http://utis.in.ua/bacitracin/","Бацитрацин","bacitracin"
"http://utis.in.ua/phenylephrine/","Бебі назол","phenylephrine"
"http://utis.in.ua/bebtelovimab/","Бебтеловімаб","bebtelovimab"
"http://utis.in.ua/bevacizumab/","Бевацизумаб","bevacizumab"
"http://utis.in.ua/bedaquiline/","Бедаквілін","bedaquiline"
"http://utis.in.ua/atracurium/","Безилат атракурію","atracurium"
"http://utis.in.ua/atracurium/","Безилат цисатракурію/німбекс","atracurium"
"http://utis.in.ua/besifloxacin/","Безифлоксацин офтальмологічний","besifloxacin"
"http://utis.in.ua/amfetamine/","Безпропамін","amfetamine"
"http://utis.in.ua/adapalene/","Безугрей","adapalene"
"http://utis.in.ua/beclometasone-2/","Беклазон-еко","beclometasone-2"
"http://utis.in.ua/beclometasone-2/","Беклометазон","beclometasone-2"
"http://utis.in.ua/beclometasone-2/","Беклофорт","beclometasone-2"
"http://utis.in.ua/bexarotene/","Бексаротен","bexarotene"
"http://utis.in.ua/valdecoxib/","Бекстра","valdecoxib"
"http://utis.in.ua/belladonna/","Беладонна","belladonna"
"http://utis.in.ua/combined-oral-contraceptives/","Белара","combined-oral-contraceptives"
"http://utis.in.ua/belatacept/","Белатасепт","belatacept"
"http://utis.in.ua/belatacept/","Белатацепт","belatacept"
"http://utis.in.ua/belinostat/","Белеодак","belinostat"
"http://utis.in.ua/belimumab/","Белімумаб","belimumab"
"http://utis.in.ua/belinostat/","Беліностат","belinostat"
"http://utis.in.ua/betamethasone/","Белодерм","betamethasone"
"http://utis.in.ua/dyphenhydramine/","Бенадрил","dyphenhydramine"
"http://utis.in.ua/benazepril/","Беназеприл","benazepril"
"http://utis.in.ua/benzyl-benzoate/","Бенвлат","benzyl-benzoate"
"http://utis.in.ua/bendamustine/","Бендамустин","bendamustine"
"http://utis.in.ua/bendamustine/","Бендека","bendamustine"
"http://utis.in.ua/bendectin/","Бендектин","bendectin"
"http://utis.in.ua/%d0%b1%d0%b5%d0%bd%d0%b4%d1%80%d0%be%d1%84%d0%bb%d1%83%d0%bc%d0%b5%d1%82%d1%96%d0%b0%d0%b7%d0%b8%d0%b4/","Бендрофлуметіазид","bendroflumetіazid"
"http://utis.in.ua/probenecid/","Бенемід","probenecid"
"http://utis.in.ua/cresol/","Бензалконію хлорид","cresol"
"http://utis.in.ua/penicillin-g/","Бензатин пеніцилін G","penicillin-g"
"http://utis.in.ua/amfetamine/","Бензедрин","amfetamine"
"http://utis.in.ua/benzene/","Бензен","benzene"
"http://utis.in.ua/aniline/","Бензенамін","aniline"
"http://utis.in.ua/benzydamine/","Бензидамін","benzydamine"
"http://utis.in.ua/benzyl-benzoate/","Бензилбензоат","benzyl-benzoate"
"http://utis.in.ua/penicillin-g/","Бензилпеніцилін ","penicillin-g"
"http://utis.in.ua/penicillin-g/","Бензилпеніцилін натрію","penicillin-g"
"http://utis.in.ua/benzyl-benzoate/","Бензиль бензоат","benzyl-benzoate"
"http://utis.in.ua/gasoline/","Бензин","gasoline"
"http://utis.in.ua/benzyl-benzoate/","Бензоат бензиль","benzyl-benzoate"
"http://utis.in.ua/azithromycin/","Азиаджио","azithromycin"
"http://utis.in.ua/zidovudine/","Азидотимідин","zidovudine"
"http://utis.in.ua/clarithromycin/","Азиклар","clarithromycin"
"http://utis.in.ua/azilsartan/","Азилсартан","azilsartan"
"http://utis.in.ua/azithromycin/","Азимед","azithromycin"
"http://utis.in.ua/azithromycin/","Азином","azithromycin"
"http://utis.in.ua/azithromycin/","Азинорт","azithromycin"
"http://utis.in.ua/azithromycin/","Азитрогексал","azithromycin"
"http://utis.in.ua/azithromycin/","Азитрокс","azithromycin"
"http://utis.in.ua/azithromycin/","Азитроміцин","azithromycin"
"http://utis.in.ua/azithromycin/","Азитросандоз","azithromycin"
"http://utis.in.ua/azithromycin/","Азівок","azithromycin"
"http://utis.in.ua/asiatic-acid/","Азійська кислота","asiatic-acid"
"http://utis.in.ua/asiatic-acid/","Азійський щитолисник","asiatic-acid"
"http://utis.in.ua/rasagiline/","Азілект","rasagiline"
"http://utis.in.ua/azithromycin/","Азіт","azithromycin"
"http://utis.in.ua/azithromycin/","Азітрал","azithromycin"
"http://utis.in.ua/azithromycin/","Азітро","azithromycin"
"http://utis.in.ua/azithromycin/","Азітрокс","azithromycin"
"http://utis.in.ua/azithromycin/","Азітром","azithromycin"
"http://utis.in.ua/azithromycin/","Азітромакс","azithromycin"
"http://utis.in.ua/azithromycin/","Азіцин","azithromycin"
"http://utis.in.ua/azithromycin/","Азо","azithromycin"
"http://utis.in.ua/azelex/","Азогель","azelex"
"http://utis.in.ua/azopt/","Азопт","azopt"
"http://utis.in.ua/azot/","Азот","azot"
"http://utis.in.ua/nitrogen-dioxide/","Азоту діоксид","nitrogen-dioxide"
"http://utis.in.ua/nitrogen-oxide/","Азоту закис","nitrogen-oxide"
"http://utis.in.ua/nitric-oxide/","Азоту оксид","nitric-oxide"
"http://utis.in.ua/nitrogen-dioxide/","Азоту (IV) оксид","nitrogen-dioxide"
"http://utis.in.ua/azithromycin/","Азро","azithromycin"
"http://utis.in.ua/aztreonam/","Азтреонам","aztreonam"
"http://utis.in.ua/sulfasalazine/","Азульфідін","sulfasalazine"
"http://utis.in.ua/candesartan/","Айра-сановель","candesartan"
"http://utis.in.ua/akamprosat/","Акампросат","akamprosat"
"http://utis.in.ua/akarbose/","Акарбоза","akarbose"
"http://utis.in.ua/memantine/","Акатинбол мемантин","memantine"
"http://utis.in.ua/chloralhydrate/","Аквахлорал","chloralhydrate"
"http://utis.in.ua/diphtheria-tetanus-pertussis-vaccine/","АКДС","diphtheria-tetanus-pertussis-vaccine"
"http://utis.in.ua/biperiden/","Акінетон","biperiden"
"http://utis.in.ua/quinapril/","Аккупро","quinapril"
"http://utis.in.ua/isotretinoin/","Аккутан","isotretinoin"
"http://utis.in.ua/aclidinium-bromide/","Аклідініум бромід","aclidinium-bromide"
"http://utis.in.ua/alclometasone/","Акловат","alclometasone"
"http://utis.in.ua/alclometasone/","Аклометазону дипропіонат","alclometasone"
"http://utis.in.ua/azelex/","Акне-дерм","azelex"
"http://utis.in.ua/isotretinoin/","Акнекутан","isotretinoin"
"http://utis.in.ua/benzoyl-peroxide/","Бензоїл пероксид","benzoyl-peroxide"
"http://utis.in.ua/benzocaine/","Бензокаїн","benzocaine"
"http://utis.in.ua/benzene/","Бензол","benzene"
"http://utis.in.ua/benztropine/","Бензотропін","benztropine"
"http://utis.in.ua/benzphetamine/","Бензфетамін","benzphetamine"
"http://utis.in.ua/olmesartan/","Бенікар","olmesartan"
"http://utis.in.ua/olmesartan/","Беніцар","olmesartan"
"http://utis.in.ua/benlate/","Бенлат","benlate"
"http://utis.in.ua/belimumab/","Бенліста","belimumab"
"http://utis.in.ua/benlate/","Беноміл","benlate"
"http://utis.in.ua/dicyclomine/","Бентил","dicyclomine"
"http://utis.in.ua/bepotastine-ophthalmic/","Бепостатин офтальмологічний","bepotastine-ophthalmic"
"http://utis.in.ua/bepotastine-ophthalmic/","Бепотас","bepotastine-ophthalmic"
"http://utis.in.ua/bepotastine-ophthalmic/","Бепотастін","bepotastine-ophthalmic"
"http://utis.in.ua/bepridil/","Бепридил","bepridil"
"http://utis.in.ua/berberine/","Берберин","berberine"
"http://utis.in.ua/beryllium/","Берилій","beryllium"
"http://utis.in.ua/berinert/","Беринерт","berinert"
"http://utis.in.ua/berinert/","Берінерт","berinert"
"http://utis.in.ua/fenoterol/","Беротек","fenoterol"
"http://utis.in.ua/besifloxacin/","Бесиванс","besifloxacin"
"http://utis.in.ua/ceftazidime/","Бестум","ceftazidime"
"http://utis.in.ua/hexachlorocyclohexane/","Бета-гексахлор-циклогексан","hexachlorocyclohexane"
"http://utis.in.ua/hexachlorocyclohexane/","Бета-ГХЦ","hexachlorocyclohexane"
"http://utis.in.ua/povidone-iodine/","Бетадин","povidone-iodine"
"http://utis.in.ua/agalsidase-beta/","Бета агалсидаза","agalsidase-beta"
"http://utis.in.ua/erythropoietin/","Бета епоетин","erythropoietin"
"http://utis.in.ua/erythropoietin/","Бета епоетин (епостін)","erythropoietin"
"http://utis.in.ua/erythropoietin/","Бета епоетин (мірцера)","erythropoietin"
"http://utis.in.ua/erythropoietin/","Бета епоетин (рекормон)","erythropoietin"
"http://utis.in.ua/betamethasone/","Бетазон","betamethasone"
"http://utis.in.ua/sotalol/","Бета-кардон","sotalol"
"http://utis.in.ua/beta-carotene/","Бета-каротин","beta-carotene"
"http://utis.in.ua/betamethasone/","Бетакортен","betamethasone"
"http://utis.in.ua/betaxolol/","Бетаксолол","betaxolol"
"http://utis.in.ua/betamethasone/","Бетаметазон","betamethasone"
"http://utis.in.ua/betamethasone/","Бетаметазону валерат","betamethasone"
"http://utis.in.ua/bethanechol/","Бетанехол","bethanechol"
"http://utis.in.ua/sotalol/","Бетапак","sotalol"
"http://utis.in.ua/betapressin/","Бетапрессін","betapressin"
"http://utis.in.ua/diclofenac/","Бетарен","diclofenac"
"http://utis.in.ua/ceftriaxone/","Бетаспорина","ceftriaxone"
"http://utis.in.ua/arecoline/","Бетель горіх","arecoline"
"http://utis.in.ua/tobramycin/","Бетккіс","tobramycin"
"http://utis.in.ua/betamethasone/","Бетлибен","betamethasone"
"http://utis.in.ua/betamethasone/","Бетновейт","betamethasone"
"http://utis.in.ua/betaxolol/","Бетоптик","betaxolol"
"http://utis.in.ua/bivalirudin/","Бівалірудин","bivalirudin"
"http://utis.in.ua/gatifloxacin/","Бігафлон","gatifloxacin"
"http://utis.in.ua/azelex/","Акнестоп","azelex"
"http://utis.in.ua/isotretinoin/","Акнетін","isotretinoin"
"http://utis.in.ua/argatroban/","Акова (acova)","argatroban"
"http://utis.in.ua/zafirlukast/","Аколат","zafirlukast"
"http://utis.in.ua/acrolein/","Акридерм","acrolein"
"http://utis.in.ua/acrolein/","Акриловий альдегід","acrolein"
"http://utis.in.ua/acrolein/","Акролеїн","acrolein"
"http://utis.in.ua/cefepime/","Аксепім","cefepime"
"http://utis.in.ua/almotriptan/","Аксерт","almotriptan"
"http://utis.in.ua/axitinib/","Акситініб","axitinib"
"http://utis.in.ua/nizatidine/","Аксід","nizatidine"
"http://utis.in.ua/enoxaparin/","Акспарин","enoxaparin"
"http://utis.in.ua/tocilizumab/","Актемра","tocilizumab"
"http://utis.in.ua/coal/","Активоване вугілля","coal"
"http://utis.in.ua/alteplase/","Актилізе","alteplase"
"http://utis.in.ua/risedronate/","Актонель","risedronate"
"http://utis.in.ua/pioglitazone/","Актос","pioglitazone"
"http://utis.in.ua/folic-acid/","Акфол","folic-acid"
"http://utis.in.ua/dactinomycin/","Актиноміцин D","dactinomycin"
"http://utis.in.ua/insulin/","Актрапід","insulin"
"http://utis.in.ua/carbamazepine/","Акуетро","carbamazepine"
"http://utis.in.ua/quinapril/","Акуренал","quinapril"
"http://utis.in.ua/phenylpropanolamine/","Акутрим","phenylpropanolamine"
"http://utis.in.ua/zuclopenthixol/","Акуфаза","zuclopenthixol"
"http://utis.in.ua/ketorolac/","Акюлар","ketorolac"
"http://utis.in.ua/ketorolac/","Ак’юлар","ketorolac"
"http://utis.in.ua/amidopyrine/","Аламідон","amidopyrine"
"http://utis.in.ua/miconazole/","Албістат","miconazole"
"http://utis.in.ua/meropenem/","Алвопенем","meropenem"
"http://utis.in.ua/analgin/","Алгокалмін","analgin"
"http://utis.in.ua/analgin/","Алгопірин","analgin"
"http://utis.in.ua/salbutamol/","Албутерол","salbutamol"
"http://utis.in.ua/fexofenadine/","Алексофаст","fexofenadine"
"http://utis.in.ua/alemtuzumab/","Алемтузумаб","alemtuzumab"
"http://utis.in.ua/alendronate/","Алендронат","alendronate"
"http://utis.in.ua/alendronate/","Алендронова кислота","alendronate"
"http://utis.in.ua/alendronate/","Алендрос 70","alendronate"
"http://utis.in.ua/amfetamine/","Алентол","amfetamine"
"http://utis.in.ua/fexofenadine/","Алерго","fexofenadine"
"http://utis.in.ua/azelastine/","Алергодил","azelastine"
"http://utis.in.ua/levocetirizine/","Алерон","levocetirizine"
"http://utis.in.ua/modafinil/","Алертек","modafinil"
"http://utis.in.ua/alendronate/","Алєндра","alendronate"
"http://utis.in.ua/naproxen/","Алів","naproxen"
"http://utis.in.ua/turinal/","Алілестренол","turinal"
"http://utis.in.ua/trimeprazine/","Алімепразин","trimeprazine"
"http://utis.in.ua/alirocumab/","Алірокумаб","alirocumab"
